CUST_CODE,CUST_TYPE,CUST_NAME,SH_NAME,GROUP_CODE,ADDR1,ADDR2,ADDR3,CITY,STATE_CODE,PIN,COUNT_CODE,STAN_CODE,TELE1,TELE2,TELE3,TELE_EXT,FAX,MODEM,CUST_CODE__BIL,BUSINESS,CREDIT_PRD,CREDIT_LMT,CHQ_NAME,CURR_CODE,PRICE_LIST,TAX_CLASS,ACCT_CODE__AR,CCTR_CODE__AR,TAX_CHAP,CR_TERM,TRAN_CODE,SALES_PERS,CEO,CEO_PFX,CONT_PERS,CONT_PFX,CONT_DEPT,CONT_PERS_TELE1,CONT_PERS_TELE2,CONT_PERS_FAX,CONT_PERS_ALT,CONT_PFX_ALT,CONT_DEPT_ALT,TELE_EXT_ALT,CONT_PERS_ALT_TELE1,CONT_PERS_ALT_TELE2,CONT_PERS_ALT_FAX,TAX_REG_1,TAX_REG_2,TAX_REG_3,WORK_ADDR1,WORK_ADDR2,WORK_ADDR3,WORK_CITY,WORK_PIN,WORK_TELE1,WORK_TELE2,WORK_FAX,EMAIL_ADDR,EDI_ADDR,CHANNEL_PARTNER,SITE_CODE,DIS_LINK,FIN_LINK,BLACK_LISTED,BLACK_LISTED_DATE,CONTACT_CODE,DRUG_LIC_NO,BANK_CODE,BANK_NAME,TRANS_MODE,RCP_MODE,IGNORE_CREDIT,CHG_DATE,CHG_USER,CHG_TERM,PENDING_ORDER,SITE_CODE__RCP,DRUG_LIC_NO_1,DRUG_LIC_NO_2,CST_NO,LST_NO,ECC_NO,ADD_DATE,ADD_USER,ADD_TERM,IGNORE_DAYS,ROUND,ROUND_TO,BANK_ADDR1,BANK_ADDR2,SALES_PERS__1,SALES_PERS__2,EXCISE_REF,CONSUME_FC,PRICE_LIST__DISC,DISC_PERC,LOCATED_AT,STOP_BUSINESS,MARKET_REG,SALES_OPTION,DLV_TERM,HOLD_SHIPMENT,REPL_FACTOR,REPL_OPT,COMM_PERC__BASE,ACCT_CODE__ADV,CCTR_CODE__ADV,LOCALITY_CODE,SPLIT_FACTOR,BANK_ACCT,SITE_CODE__PLUS,SITE_CODE__PBUS,LOC_GROUP,BUSINESS_START_DT,TAX_REG_ST,CUSTOMER_REF,CUST_ANAL,PART_QTY,SER_TAX_REG,ORDER_TYPE,MEMBER_CODE,PRICE_LIST__CLG,REPL_DLV_SCH,TERR_CODE,FRT_TERM,DRUG_LICNO_UPTO,DRUG_LICNO1_UPTO,DRUG_LICNO2_UPTO,AGREEMENT_NO,AGREEMENT_DATE,MIN_INV_AMT,CURR_CODE__FRT,CURR_CODE__INS,COMM_TABLE__1,COMM_TABLE__2,COMM_TABLE__3,EXCISE_REF1,EXCISE_REF2,EXCISE_REF3,REAS_CODE__BKLIST,ADHOC_REPL,ADHOC_REPL_PERC,UDF_NUM1,ADDL_LIC_NO,ADDL_LIC_UPTO,FULL_NAME,CUST_CATEGORY,FMT_CODE__SHIPPER,FMT_CODE__INNER,FMT_CODE__PALLET,UNIFORM_CODE,CR_TERM__NP,LOSS_PERC,TERM_TABLE__NO,LST_NO_DATE,CST_NO_DATE,ECC_NO_DATE,TAX_REG_1_DATE,TAX_REG_2_DATE,TAX_REG_3_DATE,TAX_REG_ST_DATE,SER_TAX_REG_DATE,UDF_STR1,CUST_COMM__GRP,AUTO_DEBIT__NOTE,SHIPMENT_LEAD__TIME,RATE_ROUND,RATE_ROUND_TO,MASTER_PACK,PD_GROUP,CANCEL_BO,CUST_CODE__PD,CUST_CODE__DISC,MIN_SHELF_LIFE,SINGLE_LOT,SGROUP_CODE,OLD_CUST_REF,CUST_CODE__AR,OLD_CORP_PARENT,STORE_NUMBER,AUTO_DEBIT_NOTE,CUST_TRAN_TYPE,ITA_REG_NO,ENG_NAME,BRACKET_GRP,CUST_DIS,ASN_REQD,RETURN_ALLOWED,WAVE_TYPE,SITE_CODE__PAY,SHIP_CONS_GRP,PROS_CUST_CODE,PAN_NO,TAN_NO,EDI_REQD,REGISTR_1,REGISTR_2,REGISTR_3,REGISTR_4,REGISTR_5,AVAILABLE_YN,EMP_CODE__ORD,EMP_CODE__ORD1,EDI_STAT,TNT_OPTION,AUTO_STK_ALLOC,EMAIL_NOTIFY,SMS_NOTIFY,COMM_TABLE,DISC_LIST,CUST_LANGUAGE,CONT_PERS_ALT1,CONT_PERS_ALT2,CONT_PERS_ALT3,CONT_PFX_ALT1,CONT_PFX_ALT2,CONT_PFX_ALT3,CUST_PRIORITY,POB_TAX_REG,MOBILE_NO_TAX_REG,EMAIL_ID_TAX_REG,DLV_GEO_POS,TAX_REG_4,TAX_REG_4_DATE,CUST_CODE__DLV,EINV_REQD,AUTO_ADJ_METHOD,ACQ_CHANNEL,ACQ_CHANNEL_NAME,CUST_STATUS,STATUS_DATE,TAX_ENV
CG0008    ,C,SUN TRADER,SUN TRADER,CG0008    ,"SHOP NO.1,PLOT NO.",MEDICAL COMPLEX,TELIPARA,BILASPUR,CG   ,,IND  ,CG005,,,,,,,CG0008    ,,21,9999999,SUN TRADER,INR  ,OTPTS,REG  ,21300001,0,,CD021,DT00000043,DUMMY     ,,Mr.,,Mr.,,,,,,Mr.,,,,,,,22ACXPV7008C1ZF,,,,,,,,,,,,,S0012,N,N,N,,9999999999,,,,R,Q,1,6-13-2019 1:36 PM,ADMIN3    ,SYSTEM,N,S0012,20B-,21B,,,,9-17-2018,MESMERSCM ,SYSTEM         ,,R,1,,,,,,,,0,L,,,A,NA   ,,,,,21300001,0,,,,,,,2-29-2016,,,,2,,LOC,,ALMRP,,28,,,,,,,,INR  ,INR  ,,,,,,,,,0,,,,,,,,,,,,RAMA ,,,,,,,,,OTPTR,,,,N,,,,0,,,,,,,,,,,,,,,,,,,,,,ACXPV7008C,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,
CG0009    ,S,SURAJ AGENCIES,SURAJ AGENCIES,CG0009    ,"SANJEEVAN JAIL ROAD,",AMBIKAPUR,,SURGUJA,CG   ,497001,IND  ,CG094,7774223892,9826190500,,,,,CG0009    ,,21,9999999,SURAJ AGENCIES,INR  ,OTPTS,REG  ,21300001,0,,CD021,DT00000043,DUMMY     ,,Mr.,,Mr.,,,,,,Mr.,,,,,,,22ACHPA9515D1Z6,,,,,,,,,,,,,S0012,N,N,N,,9999999999,,,,R,Q,1,3-28-2019 3:39 PM,ADMIN3    ,SYSTEM,N,S0012,20B-43,21B-44,,22135000018,,9-17-2018,MESMERSCM ,SYSTEM         ,,R,1,,,,,,,,0,L,,,A,NA   ,,,,,21300001,0,,,,,,,1-24-2017,,,,2,,LOC,,ALMRP,,178,,11-30-2023,11-30-2023,,,,,INR  ,INR  ,,,,,,,,,0,,,,,,,,,,,,RAMA ,,,,,,,,,OTPTR,,,,N,,,,0,,,,,,,,,,,,,,,,,,,,,,ACHPA9515D,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,
CH0001    ,S,AGGARWAL MEDICAL AGENCIES,AGGARWAL MEDICAL,CH0001    ,21-Mar,MATHURA ROAD,BALLABGARH,FARIDABAD,HR   ,121004,IND  ,HR013,0129-2243542,9811047263,,,,,CH0001    ,,21,9999999,AGGARWAL MEDICAL AGENCIES,INR  ,OTPTS,REG  ,21300001,0,,CD021,DT00000043,DUMMY     ,,Mr.,,Mr.,,,,,,Mr.,,,,,,,06AAJFA3143P1ZA,,,,,,,,,,aggarwalagencies2020@gmil.com,,,S0021,N,N,N,,9999999999,,,,R,Q,1,06-08-2019 13:19,ADMIN3    ,SYSTEM,N,S0021, 5095-OW/H/20B, 4770-W/H/21B,,,,9-17-2018,MESMERSCM ,SYSTEM         ,,R,1,,,,,,,,0,L,,,A,NA   ,,,,,21300001,0,,,,,,,7-16-2018,,,,2,,LOC,,ALMRP,,122,,11-30-2023,11-30-2023,,,,,INR  ,INR  ,,,,,,,,,0,,,,,,,,,,,,ROMLA,,,,,,,,,OTPTR,,,,N,,,,0,,,,,,,,,,,,,,,,,,,,,,AAJFA3143P,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,
CH0002    ,S,ANIL MEDICAL AGENCY,ANIL MEDICAL AGENCY,CH0002    ,"BASEMENT-627,","GALI NO-2, PHASE-1,","ASHOK VIHAR,",GURGAON,HR   ,122001,IND  ,HR026,0124-4038554,9910184920,,,,,CH0002    ,,21,9999999,ANIL MEDICAL AGENCY,INR  ,OTPTS,REG  ,21300001,0,,CD021,DT00000043,DUMMY     ,,Mr.,,Mr.,,,,,,Mr.,,,,,,,06AFLPJ6948Q1ZJ,,,,,,,,,,amaneerajjain@gmail.com,,,S0021,N,N,N,,9999999999,,,HDFC BANK,R,Q,1,06-08-2019 13:19,ADMIN3    ,SYSTEM,N,S0021,20B/HR-6600-61-OW/H,21B/HR-6600-61-W/H,,,,9-17-2018,MESMERSCM ,SYSTEM         ,,R,1,,,,,,,,0,L,,,A,NA   ,,,,,21300001,0,,,,,,,01-01-2019,,,,2,,LOC,,ALMRP,,276,,1-21-2021,1-21-2021,,,,,INR  ,INR  ,,,,,,,,,0,,,,,,,,,,,,ROMLA,,,,,,,,,OTPTR,,,,N,,,,0,,,,,,,,,,,,,,,,,,,,,,AFLPJ6948Q,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,
CH0003    ,S,BHAGWATI MEDCINE TRADERS,BHAGWATI MEDCINE,CH0003    ,"FIRST FLOOR,",KANAK MANDI,,JAMMU,JK   ,180001,IND  ,JK036,0191-2545194,9419197878,,,,,CH0003    ,,21,9999999,BHAGWATI MEDCINE TRADERS,INR  ,OTPTS,REG  ,21300001,0,,CD021,DT00000043,DUMMY     ,,Mr.,,Mr.,,,,,,Mr.,,,,,,,01AATPG5107F1Z4,,,,,,,,,,,,,S0021,N,N,N,,9999999999,,,,R,Q,1,06-08-2019 13:19,ADMIN3    ,SYSTEM,N,S0021,JW 9120/20B,JW 9121/21B,,,,9-17-2018,MESMERSCM ,SYSTEM         ,,R,1,,,,,,,,0,L,,,A,NA   ,,,,,21300001,0,,,,,,,8-31-2018,,,,2,,LOC,,ALMRP,,231,,05-04-2021,05-04-2021,,,,,INR  ,INR  ,,,,,,,,,0,,,,,,,,,,,,ROMLA,,,,,,,,,OTPTR,,,,N,,,,0,,,,,,,,,,,,,,,,,,,,,,AATPG5107F,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,
CH0004    ,S,BHAGWATI TRADERS,BHAGWATI TRADERS,CH0004    ,"SHOP NO 109,","OPP. TELEPHONE EXCHANGE ,",RISHI NAGAR MARKET,LUDHINA,PB   ,141003,IND  ,PB091,1612300250,9813980743,,,,,CH0004    ,,30,0,BHAGWATI TRADERS,INR  ,OTPTS,REG  ,21300001,0,,CD030,DT00000043,DUMMY     ,,Mr.,,Mr.,,,,,,Mr.,,,,,,,03AAJFB8002E1Z2,,,,,,,,,,,,,S0021,N,N,N,,9999999999,,,HDFC BANK,R,Q,1,3-28-2019 3:39 PM,ADMIN3    ,SYSTEM,N,S0021,21546-OW/20B,21338-W/21B,,,,9-17-2018,MESMERSCM ,SYSTEM         ,,R,1,,,,,,,,0,L,,,A,NA   ,,,,,21300001,0,,,,,,,9-20-2018,,,,2,,LOC,,ALMRP,,136,,5-23-2020,5-23-2020,,,,,INR  ,INR  ,,,,,,,,,0,,,,,,,,,,,,ROMLA,,,,,,,,,OTPTR,,,,N,,,,0,,,,,,,,,,,,,,,,,,,,,,AAJFB8002E,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,
MH0048    ,S,JAS PHARMA,JAS PHARMA,MH0048    ,"B1,DEVPRAYAG CHS LTD,THANAWALA","GARAGE,BHAKTI MANDIR ROAD,","NR.HARI NIWAS CIRCLE,",THANE,MH   ,400602,IND  ,MH345,25426202,9821207162,,,,,MH0048    ,,15,9999999,JAS PHARMA,INR  ,OTPTS,REG  ,21300001,0,,CD015,AN00000001,DUMMY     ,,,,,,,,,,,,,,,,,27ADNPJ1662P1ZY,,,,,,,,,,jaspharma81@gmail.com,,,S0009,,,N,,9999999999,,,INDSIND BANK,R,,1,3-28-2019 3:42 PM,ADMIN3    ,SYSTEM,N,S0009,20B/TNZ-1/1077,21B-TNZ-/1075,27170553773C,27170553773V,,9-17-2018,MESMERSCM ,SYSTEM         ,,R,1,,,,,,,,,,,,A,NA   ,,,,,21300001,0,,,,,,,03-04-2016,,,,2,,LOC,,ALMRP,,13,,,,,,,,INR  ,INR  ,,,,,,,,,,,,,,,,,,,,,DIMND,,,,,,,,,OTPTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADNPJ1662P,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,
KN0043    ,S,KARNATAKA MEDICAL AGENCIES,KARNATAKA MEDICAL,KN0043    ,"DOOR NO-3-9-50,","BESIDE BOOB BHAVAN,","BEROON QUILLA,",RAICHUR,KA   ,584101,IND  ,KA229,,9739073430,,,,,KN0043    ,,30,0,KARNATAKA MEDICAL AGENCIES,INR  ,OTPTS,REG  ,21300001,0,,CD030,DT00000043,DUMMY     ,,Mr.,,Mr.,,,,,,Mr.,,,,,,,29AIAPM0501G1ZS,,,,,,,,,,,,,S0005,N,N,N,,9999999999,,,KARUR VYSYA BANK,R,Q,1,3-28-2019 3:42 PM,ADMIN3    ,SYSTEM,N,S0005,KA-RC1-123208,KA-RC1-123209,,29380461135,,9-17-2018,MESMERSCM ,SYSTEM         ,,R,1,,,,,,,,0,L,,,A,NA   ,,,,,21300001,0,,,,,,,11-24-2016,,,,2,,LOC,,ALMRP,,189,,11-16-2019,11-16-2019,6-18-2019,,,,INR  ,INR  ,,,,,,,,,0,,,,,,,,,,,,VIVA ,,,,,,,,,OTPTR,,,,N,,,,0,,,,,,,,,,,,,,,,,,,,,,AIAPM0501G,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,
KN0044    ,S,KIRAN MEDICAL AGENCIES,KIRAN MEDICAL AGEN,KN0044    ,"SRI RAJENDRA, M..K.K. ROAD,","NEAR MANJUNATHA TALKIES,",SHIVAMOGGA,SHIMOGA,KA   ,577202,IND  ,KA237,08182-224152,9480777777,,,,,KN0044    ,,30,9999999,KIRAN MEDICAL AGENCIES,INR  ,OTPTS,REG  ,21300001,0,,CD030,DT00000043,DUMMY     ,,Mr.,,Mr.,,,,,,Mr.,,,,,,,29ABPPB0235L1ZL,,,,,,,,,,kasmg@gmail.com,,,S0005,N,N,N,,9999999999,,,KARNATAKA BANK,R,Q,1,3-28-2019 3:42 PM,ADMIN3    ,SYSTEM,N,S0005,20B-KA/SMG/579,21B-KA/SMG/543,,29350000256,,9-17-2018,MESMERSCM ,SYSTEM         ,,R,1,,,,,,,,0,L,,,A,NA   ,,,,,21300001,0,,,,,,,11-06-2018,,,,2,,LOC,,ALMRP,,190,,7-22-2020,7-22-2020,,,,,INR  ,INR  ,,,,,,,,,0,,,,,,,,,,,,VIVA ,,,,,,,,,OTPTR,,,,N,,,,0,,,,,,,,,,,,,,,,,,,,,,ABPPB0235L,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,
KN0045    ,S,LIFE LINE PHARMACEUTICAL DISTRIBUTORS,LIFE LINE PHARMA,KN0045    ,"1ST.FLOOR,","SHABADI BUILDING, STATION ROAD,",,BAGALKOT,KA   ,587101,IND  ,KA002,08354-224000,,,,,,KN0045    ,,30,9999999,LIFE LINE PHARMACEUTICAL DISTRIBUTORS,INR  ,OTPTS,REG  ,21300001,0,,CD030,DT00000043,DUMMY     ,,Mr.,,Mr.,,,,,,Mr.,,,,,,,29AAGFL9557M1ZE,,,,,,,,,,,,,S0005,N,N,N,,9999999999,,,AXIS BANK,R,Q,1,3-28-2019 3:42 PM,ADMIN3    ,SYSTEM,N,S0005,KA-BT2-153507/20B,KA-BT2-153507/21B,,29261410540,,9-17-2018,MESMERSCM ,SYSTEM         ,,R,1,,,,,,,,0,L,,,A,NA   ,,,,,21300001,0,,,,,,,03-05-2016,,,,2,,LOC,,ALMRP,,124,,,,,,,,INR  ,INR  ,,,,,,,,,0,,,,,,,,,,,,VIVA ,,,,,,,,,OTPTR,,,,N,,,,0,,,,,,,,,,,,,,,,,,,,,,AAGFL9557M,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,
KN0046    ,S,MAHAVEER MEDISALES PVT LTD,MAHAVEER MEDISALES,KN0046    ,"MAHAVEER ARCADE, NO 97,","SIRSI ROAD,","CHAMARAJPET,",BANGALORE,KA   ,560018,IND  ,KA014,080-67924777,9964254968,,,,,KN0046    ,,7,9999999,MAHAVEER MEDISALES PVT LTD,INR  ,OTPTS,REG  ,21300001,0,,CD007,DT00000043,DUMMY     ,,Mr.,,Mr.,,,,,,Mr.,,,,,,,29AAKCM2337H1ZA,,,,,,,,,,,,,S0005,N,N,N,,9999999999,,,INDSIND BANK,R,Q,1,3-28-2019 3:42 PM,ADMIN3    ,SYSTEM,N,S0005,KA-B21-145789/20B,KA-B21-145790/21B,,29111325990,,9-17-2018,MESMERSCM ,SYSTEM         ,3,R,1,,,,,,,,0,L,,,A,NA   ,,,,,21300001,0,,,,,,,1-18-2019,,,,2,,LOC,,ALMRP,,125,,03-10-2022,03-10-2022,,,,,INR  ,INR  ,,,,,,,,,0,,,,,,,,,,,,VIVA ,,,,,,,,,OTPTR,,,,N,,,,0,,,,,,,,,,,,,,,,,,,,,,AAKCM2337H,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,
KN0047    ,C,MALLIKATTA MEDICALS,MALLIKATTA MEDICALS,KN0047    ,DOOR NO-15-10-539/4,OPP MALLIKATTE CIRCLE,,MANGALORE,KA   ,575002,IND  ,KA113,0824-2429925,,,,,,KN0047    ,,30,9999999,MALLIKATTA MEDICALS,INR  ,OTPTS,REG  ,21300001,0,,CD030,DT00000043,DUMMY     ,,Mr.,,Mr.,,,,,,Mr.,,,,,,,29BFAPS1348B1ZN,,,,,,,,,,,,,S0005,N,N,N,,9999999999,,,,R,Q,1,6-13-2019 1:38 PM,ADMIN3    ,SYSTEM,N,S0005,KA/DKD-20/288,KA/DKD-21/288,,29960058460,,9-17-2018,MESMERSCM ,SYSTEM         ,,R,1,,,,,,,,0,L,,,A,NA   ,,,,,21300001,0,,,,,,,03-05-2016,,,,2,,LOC,,ALMRP,,43,,,,,,,,INR  ,INR  ,,,,,,,,,0,,,,,,,,,,,,VIVA ,,,,,,,,,OTPTR,,,,N,,,,0,,,,,,,,,,,,,,,,,,,,,,BFAPS1348B,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,
KN0048    ,C,MANASWINI MEDICAL,MANASWINI MEDICAL,KN0048    ,"C/O THUNGA INSTITUTE OF PSYCHIATRY,","JYOTHI CIRCLE, BALMATTA,",,MANGALORE,KA   ,575001,IND  ,KA113,0824-2443973,,,,,,KN0048    ,,35,9999999,MANASWINI MEDICAL,INR  ,OTPTS,REG  ,21300001,0,,CD035,DT00000043,DUMMY     ,,Mr.,,Mr.,,,,,,Mr.,,,,,,,29AAQFM0171J1ZX,,,,,,,,,,,,,S0005,N,N,N,,9999999999,,,,R,Q,1,6-13-2019 1:38 PM,ADMIN3    ,SYSTEM,N,S0005,KA/DKD/20/21/609,,,29160760016,,9-17-2018,MESMERSCM ,SYSTEM         ,,R,1,,,,,,,,0,L,,,A,NA   ,,,,,21300001,0,,,,,,,03-05-2016,,,,2,,LOC,,ALMRP,,43,,,,,,,,INR  ,INR  ,,,,,,,,,0,,,,,,,,,,,,VIVA ,,,,,,,,,OTPTR,,,,N,,,,0,,,,,,,,,,,,,,,,,,,,,,AAQFM0171J,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,
KN0049    ,S,MANJUNATHA PHARMA,MANJUNATHA PHARMA,KN0049    ,"D.NO.3-1-132/17,","BANNIMARDA CAMP,BYPASS ROAD,",GANGAWATI,GANGAVATHI,KA   ,583227,IND  ,KA199,8533270868,9880470084,,,,,KN0049    ,,30,9999999,MANJUNATHA PHARMA,INR  ,OTPTS,REG  ,21300001,0,,CD030,DT00000043,DUMMY     ,,Mr.,,Mr.,,,,,,Mr.,,,,,,,29AACP19858C1ZH,,,,,,,,,,smp_gangavarti@rediffmail.com,,,S0005,N,N,N,,9999999999,,,,R,Q,1,3-28-2019 3:43 PM,ADMIN3    ,SYSTEM,N,S0005,KA-KPL/39/20B,KA-KPL/36/21B,,29490052268,,9-17-2018,MESMERSCM ,SYSTEM         ,,R,1,,,,,,,,0,L,,,A,NA   ,,,,,21300001,0,,,,,,,09-09-2016,,,,2,,LOC,,ALMRP,,121,,9-25-2023,9-25-2023,,,,,INR  ,INR  ,,,,,,,,,0,,,,,,,,,,,,VIVA ,,,,,,,,,OTPTR,,,,N,,,,0,,,,,,,,,,,,,,,,,,,,,,AACP19858C,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,
KN0050    ,S,MEDI CARE PHARMA,MEDI CARE PHARMA,KN0050    ,PHARMACEUTICAL DISTRIBUTOR.,"MEDI CARE BUILDING,","KARANGALPADY,",MANGALORE,KA   ,575003,IND  ,KA113,0824-2443077,,,,,,KN0050    ,,30,9999999,MEDI CARE PHARMA,INR  ,OTPTS,REG  ,21300001,0,,CD030,DT00000043,DUMMY     ,,Mr.,DUMMY,Mr.,,,,,,Mr.,,,,,,,29AAFFM0273Q1ZR,,,,,,,,,,,,,S0005,N,N,N,,9999999999,,,KARNATAKA BANK,R,Q,1,3-28-2019 3:43 PM,ADMIN3    ,SYSTEM,N,S0005,KA-DKD-20B-684,KA-DKD-21B-602,,29170097937,,9-17-2018,MESMERSCM ,SYSTEM         ,,R,1,,,,,,,,0,L,,,A,NA   ,,,,,21300001,0,,,,,,,03-05-2016,,,,2,,LOC,,ALMRP,,43,,,,,,,,INR  ,INR  ,,,,,,,,,0,,,,,,,,,,,,VIVA ,,,,,,,,,OTPTR,,,,N,,,,0,,,,,,,,,,,,,,,,,,,,,,AAFFM0273Q,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,
KN0051    ,C,NEURO MEDICALS,NEURO MEDICALS,KN0051    ,"NO-101, 1ST, FLOOR,","BELAMKAR CENTER,","CLUB ROAD,",HUBLI,KA   ,580029,IND  ,KA134,,9844625792,,,,,KN0051    ,,35,9999999,NEURO MEDICALS,INR  ,OTPTS,REG  ,21300001,0,,CD035,DT00000043,DUMMY     ,,Mr.,,Mr.,,,,,,Mr.,,,,,,,29AEFPN6904D1ZI,,,,,,,,,,,,,S0005,N,N,N,,9999999999,,,NKGSB COOPERATIVE BANK,R,Q,1,6-13-2019 1:38 PM,ADMIN3    ,SYSTEM,N,S0005,KA/DWR/20/934,KA/DWR/21/934,,29160367360,,9-17-2018,MESMERSCM ,SYSTEM         ,,R,1,,,,,,,,0,L,,,A,NA   ,,,,,21300001,0,,,,,,,03-05-2016,,,,2,,LOC,,ALMRP,,4,,,,,,,,INR  ,INR  ,,,,,,,,,0,,,,,,,,,,,,VIVA ,,,,,,,,,OTPTR,,,,N,,,,0,,,,,,,,,,,,,,,,,,,,,,AEFPN6904D,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,
MP0007    ,S,HASHMI MEDICAL AGENCIES,HASHMI MEDICAL AGEN,MP0007    ,20-21 B,"NAHAR PURA GALI NO.1,",DAWA BAZAR,RATLAM (M.P),MP   ,,IND  ,MP256,0741-2244439,9981074429,,,,,MP0007    ,,21,9999999,HASHMI MEDICAL AGENCIES,INR  ,OTPTS,REG  ,21300001,0,,CD021,MA00000002,DUMMY     ,,Mr.,,Mr.,,,,,,Mr.,,,,,,,23ADUPP1425F1ZL,,,,,,,,,,patheriamedi@gmail.com,,,S0011,N,N,N,,9999999999,,,,R,Q,1,3-28-2019 3:45 PM,ADMIN3    ,SYSTEM,N,S0011,29/22/88,30/22/88,,23853402161,,9-17-2018,MESMERSCM ,SYSTEM         ,,R,1,,,,,,,,0,L,,,A,NA   ,,,,,21300001,0,,,,,,,03-04-2016,,,,2,,LOC,,ALMRP,,87,,,,,,,,INR  ,INR  ,,,,,,,,,0,,,,,,,,,,,,BCHEM,,,,,,,,,OTPTR,,,,N,,,,0,,,,,,,,,,,,,,,,,,,,,,ADUPP1425F,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,
MP0008    ,S,HEMANT DRUGS,HEMANT DRUGS,MP0008    ,"1ST FLOOR,","MARUTHI COMPLEX,",GIRIJAKUND,SEONI (M.P),MP   ,,IND  ,MP310,7692225002,9425175928,,,,,MP0008    ,,21,9999999,HEMANT DRUGS,INR  ,OTPTS,REG  ,21300001,0,,CD021,MA00000002,DUMMY     ,,Mr.,,Mr.,,,,,,Mr.,,,,,,,23AKGPD6718G1ZG,,,,,,,,,,hemantdrugs@rediffmail.com,,,S0011,N,N,N,,9999999999,,,STATE BANK OF INDIA,R,Q,1,3-28-2019 3:45 PM,ADMIN3    ,SYSTEM,N,S0011,407/2003,408/2003,,23826702845,,9-17-2018,MESMERSCM ,SYSTEM         ,,R,1,,,,,,,,0,L,,,A,NA   ,,,,,21300001,0,,,,,,,03-04-2016,,,,2,,LOC,,ALMRP,,236,,,,,,,,INR  ,INR  ,,,,,,,,,0,,,,,,,,,,,,BCHEM,,,,,,,,,OTPTR,,,,N,,,,0,,,,,,,,,,,,,,,,,,,,,,AKGPD6718G,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,
MP0009    ,S,JAIN BROTHERS.,JAIN BROTHERS,MP0009    ,"15-A, BAL VIHAR STREET,","SHOP NO.3,  MEDICINI STREET,",GHORA NIKKAS BPL,BHOPAL,MP   ,,IND  ,MP035,7552545763,9893601117,,,,,MP0009    ,,21,9999999,JAIN BROTHERS,INR  ,OTPTS,REG  ,21300001,0,,CD021,MA00000002,DUMMY     ,,Mr.,,Mr.,,,,,,Mr.,,,,,,,23AACFJ9046K1Z8,,,,,,,,,,anandjain7890@gmail.com,,,S0011,N,N,N,,9999999999,,,BANK OF INDIA,R,Q,1,11-30-2019 10:57 PM,ADMIN2    ,SYSTEM,N,S0011,115/20B,116/21B,,23443703232,,9-17-2018,MESMERSCM ,SYSTEM         ,,R,1,,,,,,,,0,L,,,A,NA   ,,,,,21300001,0,,,,,,,11-13-2016,,,,2,,LOC,,ALMRP,,54,,11-30-2023,11-30-2023,,,,,INR  ,INR  ,,,,,,,,,0,,,,,,,,,,,,BCHEM,,,,,,,,,OTPTR,,,,N,,,,0,,,,,,,,,,,,,,,,,,,,,,AACFJ9046K,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,
OD0017    ,S,SHANTI PHARMACEUTICALS,SHANTI PHARMA,OD0017    ,MATHA SAHI,BHADRAK,,BHADRAK,OR   ,,IND  ,OR025,06784-240360,,,,,,OD0017    ,,21,9999999,SHANTI PHARMACEUTICALS,INR  ,OTPTS,REG  ,21300001,0,,CD021,DT00000043,DUMMY     ,,Mr.,,Mr.,,,,,,Mr.,,,,,,,21APKPS2617G1Z1,,,,,,,,,,,,,S0015,N,N,N,,9999999999,,,HDFC BANK,R,Q,1,3-28-2019 3:46 PM,ADMIN3    ,SYSTEM,N,S0015,B89574W,B89575WC,,21321502304,,9-17-2018,MESMERSCM ,SYSTEM         ,,R,1,,,,,,,,0,L,,,A,NA   ,,,,,21300001,0,,,,,,,03-04-2016,,,,2,,LOC,,ALMRP,,24,,,,,,,,INR  ,INR  ,,,,,,,,,0,,,,,,,,,,,,PADMA,,,,,,,,,OTPTR,,,,N,,,,0,,,,,,,,,,,,,,,,,,,,,,APKPS2617G,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,
